8,"Based on a prior study of anakinra treatment for fatigue in RA [20], we estimated that 30 patients were needed to detect a difference in 25 points on the fatigue VAS with a power of 80% and a two-sided α of 0.05."
0,"The scale measures the constructs of uncertainty and factors contributing to uncertainty (such as feeling uninformed, unclear about values, and unsupported in decision making)."
5,"In all pharmacies, both in the control group and in the experimental group, pharmacists and pharmacy technicians were instructed to provide education at first dispensing (EAFD) and education at second dispensing (EASD) to new statin users, guided by the same protocols for EAFD and EASD."
0,"For the present study, we excluded participants with prevalent cancer (n = 87), cardiovascular disease (n = 320) or self-reported diabetes (n = 94) and ended up with 4,073 participants (3,536 participants in the analysis of ∆WC)."
5,The difference between the two groups consisted of the way they were supported with the implementation of EAFD and EASD.
0,"The secondary outcomes are: i) weight gain velocity at 21 days since enrollment and weight gain velocity from birth to 36 weeks corrected gestational age; ii) parent stress and anxiety; iii) breastfeeding rate at hospital discharge; iv) clinical outcomes including NICU mortality and major neonatal morbidities; v) safety as indicated by the number of critical incident reports per 1000 patient days; and vi) resource use including duration of oxygen therapy, duration of hospital stay, and potential cost savings due to reduced length of stay estimated using per diem costs [39]."
8,"Because this was the sequel of a trial which was designed to enhance statin prescribing for patients with cardiovascular disease, the sample size needed was not calculated for the primary outcome of this study, but for the primary outcome of the first part of the trial."
0,"MVA85A-IMX313 (lot number 0010812), which expresses the IMX313 fusion protein, was constructed as described elsewhere [11]."
8,We planned to include 7980 patients from 76 pharmacies.
0,"Randomization lists for each age group and centre featured a list of sequentially assigned subject number and, concealed underneath a scratchable patch, the corresponding vaccine assigned assigned to that subject number."
3,"Of 3,597 participants with baseline and 1-year data available, 93.3% consented to genetic analyses."
0,There were no exclusion criteria.
3,"Of these, 56.1% were non-Hispanic white (NHW), 20.4% were African American, 16.7% were Hispanic, 4.4% were Asian American, and 2.5% were American Indian; on average participants were middle-aged and obese (see Supplementary Table 1 for participant characteristics)."
0,"To evaluate the β-cell function, fasting and glucagon-stimulated C-peptide levels were examined at baseline and after treatments with SCE therapy."
6,The primary endpoints were: 1) effectiveness measured as the number and proportion of patients correctly diagnosed (true positive + true negative) and treated; and 2) incremental cost per additional case correctly diagnosed and treated (incremental cost effectiveness ratio - ICER) defined as the change in costs over the change in effectiveness of moving from the presumptive strategy (the base case) to the next best alternative.
0,"Provider-incurred costs included the cost of study-related visits, materials, and equipment."
16,Survival data were plotted using the Kaplan-Meier method and were compared by the log-rank test or Student's t-test as noted.
0,Vascular disease was defined as peripheral artery disease and/or coronary artery disease (CAD) with a history of acute coronary syndromes.
1,Phase III clinical trial to evaluate the efficacy and safety of already marketed drugs in a new indication.
0,Following blood sampling for pharmacokinetic analysis subjects will be discharged from the clinic following safety assessments.
1,"Parallel group, randomized, double blind, placebo controlled trial."
0,"Membranes were incubated with HRP-conjugated secondary antibodies diluted in TBST supplemented with 5% non-fat milk at a 1:5000 dilution (Amersham, GE Healthcare Life Sciences [Pittsburgh, PA] NA931, NA934) for 1 hr at room temperature."
8,"Sample size was not based on hypothesis testing, but instead on a reasonable estimation of the sample size necessary to 1) assess the feasibility of the intervention, and 2) determine the effect sizes for the main effects of the intervention."
0,Potentially amplified transmission risk partners are the number of condomless anal sex partners who are HIV-negative or unknown serostatus where participants have a HIV viral load greater than 200 copies/mL at the same assessment visit.
1,This was an observational multicentre study in which we firstly developed the PREdiction of DELIRium for Intensive Care patients (PRE-DELIRIC) model and then temporally validated it in a second prospective cohort in the same hospital.
0,"Following completion of their sixth dosing cycle, patients who experienced a response (CR or PR) or had remained stable (SD) were eligible to continue on maintenance therapy receiving BTH1677 and cetuximab (BTH1677 arm) or cetuximab alone (Control arm)."
1,We then validated the model externally in four other Dutch hospitals.
0,"They collect data regarding predefined clinical outcomes (overt stroke or TIA, adverse vascular events, bleeding, infection and kidney injury), and administer the Lawton iADL Scale, Modified Rankin Scale, GDS and EQ-5D questionnaires."
16,"Given the exploratory nature of the study, all analyses were descriptive, with no formal statistical test performed on the data."
0,He was tapered off hydroxyurea and was completely off on day +14.
1,The Cooperative Huntington Observational Research Trial (COHORT) is an observational study designed to collect phenotypic data and biological samples from individuals with HD and their family members.
0,"The first page of the newsletter addressed general information related to healthy eating, activity, or other relevant behaviors; the sidebar on page one also presented site-specific information regarding upcoming events."
3,"Eligible research participants were from four groups: (1) individuals with clinically diagnosed HD, (2) individuals who pursued genetic testing prior to baseline, carry an expanded allele, but did not have clinically diagnosed HD; (3) first-degree or second-degree relatives of individuals in the first two groups; and (4) spouses or caregivers of individuals enrolled from group one or two."
0,"Consecutive 10-s epochs of EEG data from each channel were subjected to a fast Fourier transform, from which EEG power density was computed from 1 to 50 Hz."
3,Individuals under 18 years could only enroll if they were clinically diagnosed with HD.
0,"All converted patients, i.e. preoperative and intraoperative, remained in the laparoscopic group for analysis based on intention-to-treat principle."
6,"Once a week, participants of both groups rated forearm pain intensity at its worst during the previous 7 days on a 100 mm Visual Analogue Scale (VAS), where 0 mm is ‘no pain at all’ and 100 mm is ‘worst possible pain’.17"
0,The study was conducted in accordance with the Declaration of Helsinki [17] and Good Clinical Practice (WHO Guidelines) [18].
10,"The 16 PHCCs will be assigned to the intervention or the control group following a simple, computer-generated random sequence (EPIDAT 3.1)."
0,Table 1 grade of toxicity Inclusion criteria
14,"In the study, the patients, the professionals implementing the interventions, and those assessing the outcomes will not be blinded to the assignment group."
0,"CL clearance, KA absorption rate constant, Q intercompartmental clearance, F relative oral bioavailability, popPK population pharmacokinetic The existing base model was applied to the OPTIMIZE data only according to a Bayesian feedback procedure [16] (i.e."
14,"However, analysis data will be performed by independent professionals blinded to the assignment group."
0,The game rules for all four conditions are illustrated in Fig. 3.
8,This was an observational and descriptive study to assess the safety and immunogenicity of ChAd63 AMA1 and MVA AMA1.
0,"The exclusion criteria were subjects who are HTS naive, had a reported intolerance to HTS, currently participating in another study or have participated in another study with an investigational drug within 1 month of screening, or had a clinically significant condition other than CF or CF-related conditions that could compromise the safety of the patient or the quality of the data."
8,"The sample size (n = 16) was chosen to allow determination of the magnitude of the primary outcome measures, especially of serious and severe adverse events (AEs), rather than assessment of statistically significant differences between groups."
0,"All patients who discontinue treatment before week 104 for any reason specified in the case report form (CRF) e.g. an adverse event, withdrawal of informed consent, loss to follow-up, are classed as dropouts."
14,It was not possible to mask Soldiers because they actively participated in the exercise and education training programs.
0,"At study visits, participants provided data on medical history and COPD symptoms; completed the Saint George’s Respiratory Questionnaire (SGRC) and the American Thoracic Society-Division of Lung Disease Respiratory Questionnaire (ATA-DLD, baseline only); underwent a physical examination, pre and post bronchodilator spirometry, lung volume measurements, carbon monoxide diffusing capacity (DLCO) and pulse oximetry; and provided blood, urine and expired breath condensate specimens."
14,All outcomes were assessed by raters blinded to group assignment or were obtained via self-report.
0,All subjects provided written informed consent prior to study procedures and the study was approved by the UCSF Committee on Human Research.
3,"The participants were community-dwelling men and women >20 years of age, with prehypertension (systolic BP: 120–139 mm Hg or diastolic BP: 80–89 mm Hg) and stage 1 hypertension (systolic BP: 140–159 mm Hg or diastolic BP: 90–99 mm Hg), LDL-c between 3.35 mmol/L (130 mg/dL) and 4.88 mmol/L (189 mg/dL), and at least one CVD risk factor such as age (men ≥45 years; women ≥55 years), smoking habit, low high density lipoprotein cholesterol (HDL-c) concentration of <1.0 mmol/L (40 mg/dL) and <1.18 mmol/L (46 mg/dL) in men and women, respectively; family history of premature CVD (in male first-degree relative <55 years of age, in female first-degree relative <65 years of age."
0,"The ID and DPAI interventions were not based on SDT or other psychological theory, however behaviour change techniques included; information provision, setting and negotiating achievable physical activity and/or eating behaviour and weight loss goals, weighing at appointments, barrier identification and assistance to overcome them, encouragement to self-monitor weight, completion of food and or/physical activity diaries and wearing a pedometer."
3,"Exclusion criteria included diabetes mellitus, any chronic disease, current hypolipemic treatment, triglycerides (TG) >3.97 mmol/L (350 mg/dL) in fasting state, body mass index (BMI) >35 kg/m2."
0,"To construct the ‘civic participation’ scale respondents were asked about their attendance (yes/no) to activities, events, actions in an attempt to solve a problem affecting local people and volunteering in the last 12 months."
14,"The cocoa cream products were manufactured by La Morella Nuts S.A. (Castellvell, Spain) specifically for the trial (Table 1) and all the products were designed to have the same texture and visual characteristics."
0,Brefeldin A (BD Bioscience) was added at a final concentration of 0.6 μL/mL and incubated at 37°C with 5% CO2 for approximately 12–15 hr.
14,"Table 1 Nutritional composition of each cream (13 g dose).a The participants, clinical investigators and laboratory personnel were blinded with respect to the type of cream being consumed."
0,The intervals of drug-administration will be prolonged stepwise depending on the PASI and DLQI score.
6,The primary outcomes for the study were global functioning (measured using the global assessment of functioning scale)13 and symptoms of schizophrenia (measured using the positive and negative syndrome scale) assessed at 24 months.14
0,"A 14-item questionnaire using Likert scales (ranging from 1 to 10) and open-ended questions was developed to gather data relevant to the CFIR domains, and will be applied weekly for the first four weeks of the SAIA intervention, followed by monthly for the remaining five months, with facility managers and a rotating group of facility nurses."
6,"Secondary outcomes were global functioning and mental health symptoms measured at 12 months as well as levels of group attendance, social functioning (measured using the social function questionnaire),15 adherence with prescribed drugs (measured using the Morisky scale),16 satisfaction with care (measured using the client satisfaction questionnaire),17 mental wellbeing (measured using the general wellbeing scale),18 and health related quality of life (measured using the five item EQ-5D)19 assessed at 12 and 24 months after randomisation.20"
0,"Renal dysfunction was defined as doubling of serum creatinine concentrations, of 4 mg/dL or more, or progression to end-stage renal disease (renal transplantation or haemodialysis)."
4,"Four Melbourne (state of Victoria, Australia) Local Government Areas (LGAs) of Brimbank, Wyndham, Moonee Valley and Yarra."
0,Blood test results and lists of potential adverse effects are therefore kept separately in a locked safe to which only medical doctors responsible for patient safety and the person involved in the blinding of the study medication have access.
4,We selected these LGAs based on a Victorian government request to carry out the study in the north-western region of Melbourne and on annual birth rates in excess of 1000 to maximise recruitment.
0,"In old fracture talus with dislocation of ankle joint should reduce the talus and maximal tibiotalar joint contact surface, increase fusion rate and preserve the limb length."
4,Donors coming for a whole blood donation at the Lausanne Blood Transfusion Centre of the Swiss Red Cross were recruited.
0,Study day 0 was defined as the day of randomization.
4,Randomization and follow-up took place at the Department of Ambulatory Care and Community Medicine of Lausanne University Hospital.
0,An epoch length (time sampling interval) of 15 seconds was specified.
3,"Women will be eligible to participate if they are aged 16 years and over; are booked into the birthing unit at Queen Mary Maternity Unit, Dunedin Hospital, or we are notified by their home birth LMC, before 34 weeks gestation; are able to communicate in English or te reo Māori (Māori language); and are not planning to leave the local area prior to their child's second birthday."
0,"Because of this, communication between the OP and GP was part of the intervention protocol to try to prevent contradictory advises for the workers and to facilitate return to work."
3,"After birth, babies will be excluded if they are born before full term (36.5 weeks), or if a congenital abnormality or a physical or intellectual disability likely to affect feeding, physical activity or growth is identified."
0,The main analysis will be of feasibility outcomes.
3,"Patients who meet the following inclusion criteria are eligible for participation in this trial: diagnosis of a distal adenocarcinoma within 10 cm of the anal verge, staged as cT1-T3 tumour on imaging, age > 18 years and written informed consent."
0,"QL-Ranclin software (Qualilab, France) was used to generate the randomized list prior to enrollment."
3,"Exclusion criteria are: Low risk T1, tumour ineligible for TEM (circular or intra-anal tumour), pre-existing faecal incontinence (soiling is not), synchronous tumours, or presence of mesorectal lymph nodes larger than 5 mm on CT, MRI and/or endorectal ultrasound and contraindications for capecitabine."
0,Respondents' self-perceived health was also elicited (Very good/Good/Average/Poor/Very poor/Can't say).
6,Primary objective of the study is to demonstrate that more than 12 of 55 patients have minimal residual disease 8 - 10 weeks after neoadjuvant CRT.
0,"We explored implementation and adoption issues through focus groups and semi-structured interviews with practitioners, and reported the results elsewhere [30]."
6,Minimal residual disease is defined as an ypT0 or ypT1 stage.
0,This measurement of a patient’s single overall best tophus response was intended to control for patients with multiple tophi and varying responses (Figure 1).
3,"Participants will be excluded if they: A) have severe generalized skin conditions such as eczema, psoriasis, and atopy(hay fever, asthma) B) have severe allergic reactions in the past C) have taken oral anti-histamines or topical corticosteroids in the preceding 3 months D) have any acute or chronic illness E) have cardiovascular disease, liver or kidney disease F) have allergies on soybean foods G) have taken any prescribed or investigation medication during the 8 weeks preceding enrolment."
0,"Medical care was determined by faculty surgeons, fellows, and residents according to clinical protocols that have been previously described [18]."
10,Participants were randomly assigned following simple randomization procedures (computerized random numbers) to one of two treatment groups.
0,The study was conducted according to the principles of the Declaration of Helsinki and in compliance with International Conference on Harmonization/Good Clinical Practice regulations.
10,Independent pharmacists dispensed either Pioglitazone or Prednisone according to a computer generated randomization list.
0,"After removing shoes, height was measured to the nearest 0.1 cm with a daily-calibrated freestanding stadiometer Leicester Height Measure (Seca 214, UK)."
13,Block randomization was by a computer generated random number list prepared by a pharmacist with no clinical involvement in the trial.
0,"LV Left ventricle, PV-loops Pressure-Volume loops."
13,"After the research nurse had obtained the subject's consent, she contacted the pharmacist who was independent of the recruitment process for allocation consignment."
0,where PCr is serum creatinine measured in micromole per litre.
14,"Whereas patients and physicians allocated to the intervention groups were aware of the allocated arm, outcome assessors and data analysts of primary and secondary end-points were kept blinded to the allocation."
0,Gating strategy for analyzing CD8+ and CD4+ T cell responses in memory subsets are illustrated in S3 Fig.
3,"Key inclusion criteria were ≥12 years of age; asthma diagnosis for ≥12 months; previous treatment with a medium-dose ICS, either alone or with a LABA, for ≥12 weeks before screening; stable asthma treatment regimen (daily dose unchanged) for ≥2 weeks before screening; history of ≥2 unscheduled asthma-related visits to a physician or emergency department within the past year, or ≥3 unscheduled asthma-related visits within the past 2 years; forced expiratory volume in 1 second (FEV1) 60%-90% predicted at screening and baseline; an increase in absolute FEV1 of ≥12% and ≥200 mL within 15-20 minutes after administration of short-acting β2-agonist (SABA) rescue medication or peak expiratory flow (PEF) variability > 20%; and use of ≥12 inhalations of rescue medication in the final 10 days of the run-in period."
0,The 1-stage procedure with immediate temporization without full occlusal loading had to be indicated for the patient’s condition.
3,"Key exclusion criteria were > 20% change in absolute FEV1 between screening and baseline; use of > 8 inhalations per day of a SABA-MDI or ≥2 nebulized treatments per day of 2.5 mg SABA on any 2 consecutive days between screening and baseline; 2 consecutive days before randomization with a decrease in PEF below the run-in stability limit, calculated over the preceding 7 days; clinical deterioration of asthma between screening and baseline that resulted in emergency treatment or hospitalization, or treatment with asthma medications other than a SABA; asthma-related emergency department visit or hospital admission in the past 3 months; current smoker or ex-smoker (ie, smoked in the previous year or had a cumulative smoking history > 10 pack-years)."
0,"If FFR interrogation of a coronary lesion between 40 and 90 % is considered as imparting excess risk to a study subject for anatomical or other reasons, it will be avoided."
8,"We estimated that a sample size of 2,314 women would have statistical power of 80% (two-tailed alpha level 0.05) to detect an increase of 2% in the risk of fetal death or liveborn infant death prior to discharge or serious infant outcome from 1.6% for planned ERC [24] to 3.6% for planned VBAC (Text S1) [13]."
0,AEs were coded using the MedDRA Dictionary (v10.0).
8,The sample size for this clinical investigation was based on detecting a difference in the intra-patient changes in ET (seconds) between the randomized treatment groups using a 2-tailed test and a type 1 error rate of 5%.
0,Central randomisation at the Copenhagen Trial Unit was conducted according to a computer generated allocation sequence in two steps according to the 2×3 factorial design.
8,"With a minimum of 100 patients enrolled per treatment arm, a mean difference between the active treatment arm and placebo arm equivalent to 40% of the common standard deviation would have 80% power to detect a difference using a 2-tailed analysis with an alpha of 5%."
0,The direct genome sequencing method was used for resistance surveillance of viral genotypic mutation(s) only in patients with virological breakthrough on antiviral therapy (defined as >1 log10 increase from nadir).
8,"Sample size was determined on the basis of the predecessor study, which found significant results with N = 15 patients."
0,"Placental tissues were collected (approximately 13 from each pregnant mouse), washed with PBS, minced, and lysed using 1% NP40 in the presence of protease inhibitors (Roche Diagnostics, Indianapolis, IN, USA)."
8,Since we wanted to split our sample in two subsamples we recruited with N = 37 more than twice as many patients in order to arrive at least at the same statistical power for each subsample than in the original study.
0,over a period of 5 min through a sterile injection system consisting of a 2-way catheter and a septum injection port.
1,"This phase I-II trial is a national multi-center dose-escalation study of low-dose oral cyclophosphamide in combination with a fixed dose of everolimus in patients with mRCC not amenable to, or progressive after, a VEGF-receptor tyrosine kinase inhibitor containing treatment regimen."
0,A Sonosite Micromax ultrasound device paired with a 5-10 Mhz multifrequency high-resolution linear transducer with Sonocal software will be used for performing automatic measurements of IMT in order to optimize reproducibility.
4,The study is initiated by the department of medical oncology of the VU University Medical Center and will be conducted within the context of the Netherlands Working Group on Immunotherapy of Oncology (WIN-O) with a present participation of 13 hospitals.
0,Participants were randomized to receive two doses of vaccine or placebo at a 14-day interval and instructed not to eat 1 hour before and 30 minutes after dosing.
8,Approximately 240 patients were expected to be randomized to ensure that 220 evaluable subjects would be included in the analysis of the full analysis set (FAS) population (110 per treatment group).
0,"Data were then exported to Microsoft Excel, concatenated into a single comma separated values (cmv) format and imported into FlowJo version 10 for further analysis."
8,"With this enrollment, the study was assumed to have 95% power to detect a treatment difference of 10% in percent change from baseline between ezetimibe/simvastatin 10/40 mg and atorvastatin 40 mg assuming a standard deviation (SD) of 20% (at significance level = 0.05, 2-sided)."
0,Fig. 1 Participant with right hemiparesis receiving transcranial direct current magnetic stimulation (tDCS) in their home simultaneous while performing the finger movement tracking task on the tracking computer (left).
9,"An interim analysis will be performed when half of the patients are recruited, blinded to investigators in order to a) detect possible imbalances between the three arms of the trial with respect to a list of independent secondary endpoints, and b) assess whether the primary efficacy endpoint was obtained at this point in the trial."
0,We conduct two interviews with each man.
9,"The list of independent secondary endpoints will include the following: age, sex, type of fracture (subcapital/intertrochanteric), baseline hemoglobin level and type of surgery."
0,The activities offered to the intervention group are specified and adjusted to the respective company by a modified intervention mapping approach [28].
8,A multivariate approach power calculation was made: The summed squared correlations (Σrho2) to the risk of the antibiotic drug investigated were set to 0.3.
0,Parent data on service use will be supplemented with data on educational service use at pupil level collected from schools.
8,"The frequency of the end point in the standard-exposure group was set to 20%, the sample size was set to 1200 and the frequency of the exposure was set at 30%, which resulted in a detection limit for OR of ≥1.5 (or ≤0.67)."
0,"Mucosal healing was defined by a Mayo endoscopy subscore of 0 or 12, 11, 13 as assessed by a local endoscopist."
1,The trial protocol has been described in details elsewhere [26].
0,Ingestion of water was encouraged.
1,A summary of the design and methods is presented in the following.
0,Patients considered eligible to this study were summoned to a clinical encounter at our study center after which a final decision on inclusion was made.
3,"We recruited patients aged 12 and over who were registered with participating practices, had poorly controlled asthma (defined as score ≥1.5 on asthma control questionnaire (ACQ)19), and had, or were willing to borrow, a compatible mobile phone handset and a contract with a compatible network."
0,Prior written consent to approach village leaders was obtained from each district council.
3,"We excluded people who had other lung disease, were unable to communicate in English, or were receiving specialist care for severe/difficult asthma, and those whose general practitioner advised against inclusion for major social/clinical problems."
0,"The Sponsor, the investigator, and all study staff having a role in the day-to-day conduct of the study remained blinded to treatment."
6,"Primary end point was the level of TG at the end of follow up, as measured by the peak of TG with saline as agonist."
0,It consists of 36 items subdivided in eight scaled scores.
6,"Other outcomes were peak TG with arachidonic acid, tissue factor, ADP and lag time with arachidonic acid."
0,"Participants were assured about confidentiality and data protection of gathered personal information, which would only be used by the researchers in an anonymised format."
8,We calculated that a total of 7 patients in every treatment combination would provide 90% power to detect a difference of at least 55 nmol/l (with an standard deviation of 35 nmol/l) in the assessment of the PTG with saline between groups using a factorial design [18].
0,The contribution of the predictors in combination with covariance structure was assessed based on BIC and the results of the “best” model (smallest BIC) is reported.
8,This sample size would also provide 80% power to detect the presence of interaction.
0,Subjects were identified from non-specialist general medical or family medicine clinics at the hospital.
5,"CBT-P was delivered for 9 months, with a planned minimum of 12 and a maximum of 20 sessions."
0,"Together with the counsellor, the smoker will choose one of the two intervention types, based on his personal risk profile and his own preferences."
5,The therapy in our generic CBT-P manual (Fowler et al. 1995) was augmented with specific relapse prevention techniques.
0,Details of the trial design have been published previously.15
3,"Patients were recruited from the database of the rehabilitation centre, according to the inclusion criteria: first ischemic or hemorrhagic stroke at least 3 months before, able to stand with or without a cane for at least 30 seconds on a normal hard floor, able to walk 20 metres with or without a cane or an orthosis, older than 18 years, score at least 20 on the Mini-Mental State Examination, given written informed consent."
0,"For ethical reasons, patients who decline to participate will still be offered the intervention in their clinic."
3,"Patients were excluded if they had: joint replacements (knee, hip, shoulder), motor task limiting pain in the upper or lower body evaluated with the 11-point visual analogue scale, limited range of motion in the hip, knee, ankle joints or toes, bodyweight exceeding 90 kilograms, or had a comprised mental capacity to give written informed consent."
0,"Since this is an open-label trial, knowledge of block sizes could, under certain situations, permit determination of future allocations."
4,"Participants included in this pragmatic trial were recruited between November 2007 and August 2008 from the outpatient clinic at the Department of Rheumatology, Frederiksberg Hospital, Frederiksberg, Denmark, through advertisements in newspapers and on the website of the Parker Institute."
0,"Given that the co-smokers in the preliminary study preferred age-specific groups, we set the minimum age for participation in the ISCP at 20 years."
4,"Additionally, local general practitioners were informed about the possibility of assigning patients to the project."
0,This operation was carried out by a magnetic card specific to each patient so that both the patient and the operator remained blind to the operation mode.
1,The purpose of the study is to investigate the value of a neoadjuvant hypofractionated short course radiation therapy schedule followed by immediate surgery and an intraoperative boost to the tumor bed in patients with primarily resectable pancreatic cancer.
0,"Two additional visits per week were scheduled for the two-week duration of Lopimune therapy during which a structured questionnaire was filled out and a physical examination performed, both of which were conducted by either the Nairobi PI (IOM) or study doctor (Dr Masinde, Resident in Gynaecology, University of Nairobi) in order to assess occurrence of adverse drug reactions and drug compliance (S3 Text and S4 Text)."
1,The trial will be performed as a single-center one-armed phase I/II study.
0,Refer to the box 1 for a full list of inclusion and exclusion criteria.
3,Children of either sex between ages of 5-15 years with mild acute exacerbation of asthma were enrolled after obtaining written informed consent from the parents.
0,"Participants allocated to the INT group will receive four once-weekly general sleep hygiene education classes, followed by 20 weeks of (1) individually timed BLT based on the participant’s sleep profile and (2) individually tailored PA promotion."
3,"Children with acute life threatening asthma, chronic respiratory illness and those who took salbutamol 6 h prior or those getting long acting β2 agonists were excluded."
0,Subfertile women between 18 and 43 years of age with an indication for treatment with intrauterine insemination were eligible for the trial.
5,Children were administered 2 actuations of each MDI to receive either formoterol (12 μg) or salbutamol (200 μg) with a spacer; both groups received 200 μg budesonide.
0,These biomarkers were measured by the Laboratory for Clinical Biochemistry Research at the University of Vermont.
5,"Participants were explained about the study, spirometry and inhalation of medicines with metered dose inhaler and spacer."
0,6414 M) and the ECs of all local clinical centers.
6,"The primary outcome variable was FEV1 (% predicted) in the two groups at 1, 5, 15, 30, 60 min after administration of the study drug."
0,Ultrasound will be used only for pregnancy dating and no other purpose.
6,"Secondary outcome variables that were evaluated included the difference in Modified Pulmonary Index Score between the two groups, adverse effects like tremors, vomiting, palpitation, etc., number of patients requiring hospitalization at end of study period, and number of children who deteriorated during 1-h study period."
0,"All the primer sequences, optimal annealing temperatures and size of each amplicon are listed in Additional file 1: Table S1."
8,Sample size was calculated for equivalence.
0,This in turn helped people create conditions favourable for community mobilisation for change.
8,"If there is truly no difference between control (Salbutamol) and experimental (Formoterol) groups, then 72 patients are required to be 80% sure that the 95% confidence interval will exclude a difference in mean FEV1 (% predicted) of more than 10 [(assuming SD of 15, based on our unpublished data and data from another study [8,10]."
0,The kidney was immediately flushed at the back table.
6,"We focused on three outcome domains: physician assessments of ICU eligibility, in-hospital and 6-month mortality, and changes in functional status ; where a change in functional status was defined as a minimum of one point change in at least one dimension of the ADL with respect to baseline during the 6 months following the ED visit."
0,"Then 3% refined beeswax was added to prepare blank paraffin blocks of 32 mm × 15 mm × 10 mm, which were cooled at room temperature."
6,"The main outcome measures were (1) clinical adverse events including mild, moderate and greater severity renal toxicities and serious adverse events, (2) willingness to use the study regimen, if shown to be effective, (3) adherence rates for daily and intermittent dosing, (4) change in HIV-associated risk behavior during trial participation, (5) the proportion of volunteers with HIV-specific immune responses as measured by Interferon-γ ELISpot."
0,Randomised participants were prescribed 42 tablets.
14,"Allocation to FTC/TDF or identical placebo pill was blinded to study volunteers, all research staff and the study sponsor."
0,"The subcutaneous injections should be administered on the same day of each week, and subjects providing blood samples to be used in the population pharmacokinetic model were encouraged to inject in the same area of the body throughout the trial."
14,Allocation to daily or intermittent dosing was not blinded.
0,"Demographics, medical history, gestation of diagnosis of GDM and dose of metformin therapy were recorded at the time of randomisation."
5,"Participants were randomized into one of four groups for 24 weeks: healthy weight maintenance diet (Control); caloric restriction (CR): 25% caloric restriction from baseline energy requirements; caloric restriction and exercise (CR+EX): 12.5% caloric restriction and 12.5% increase in energy expenditure through structured aerobic exercise; or, liquid calorie diet (LCD; 890 kcal/day) to rapidly achieve 15% weight loss followed by weight stabilization with a eucaloric diet designed to maintain body mass at this level."
0,"In general, we calculated the direct medical costs of the interventions by assessing resources used and applying standard unit costs [5]."
5,"The group assignment was stratified to ensure equal distributions of sex and BMI in the four groups, and participants were analyzed as intention-to-treat."
0,This standardized the exposures to physiologic levels of ovarian steroids to avoid the confound of varying levels of estradiol and progesterone across the normal menstrual cycle.
3,"Participants are considered eligible if they satisfy the following criteria: • Male or female, between 18 and 75 years of age inclusive, and able to provide informed consent • History of tobacco cigarette smoking for at least 6 months."
0,"The NEADL assesses the ability of participants to perform 20 extended activities of daily living, covering mobility, kitchen, domestic, and leisure activities."
3,"Participants will be excluded if they have: • Doubts about smoking cessation • Existing pharmacotherapy for smoking cessation • History of major psychiatric disorder or chronic pain syndromes • More than 2 failed attempts of smoking cessation in the previous 3 years, either with pharmacological methods or any forms of acupuncture/acupressure."
0,"They attempted to upgrade staff nurse knowledge and skills through case reviews, demonstrations and modeling of good practice, bed-side case discussions, and small group teachings on such issues as partograph use, management of normal labour and complications management."
5,Both intervention groups receive written information and education delivered during one-to-one sessions with a physiotherapist.
0,"Information will collected on: - length of hospital stay - length of stay in ICU - reinterventions Data on extramural care, work absence and other patient costs will be gathered via questionnaires at each follow-up (1 and 12 months)."
16,Mixed models with repeated measures similar to the original analyses (5) were fitted separately to subgroups.
0,"This double-blind, six-way crossover study was conducted in 14 healthy fasting volunteers."
8,"Sample size for the trial was determined by the rarest outcome, pregnancy-related mortality, to allow for the detection of a reduction of 33% in pregnancy-related mortality in the vitamin A arm, with 90% power and at 5% significance, and allowing for a 10% design effect."
0,"Participants complete a risk questionnaire assessing drug use, incarceration, and sexual activity during the previous 3 months using an ACASI at enrollment and every 3 months thereafter."
8,"The sample size of 62 000 infants was also sufficient to detect at least a 15% effect of vitamin A supplementation on neonatal, early infant and late infant mortality."
0,"The effect of vortioxetine (15 or 20 mg/day) versus placebo on health-related quality of life (HRQoL) and satisfaction related to various areas of functioning was assessed at baseline and at completion using the Quality of Life Enjoyment and Satisfaction Questionnaire – Short Form [Q-LES-Q (SF)] (Endicott et al., 1993) and the Sheehan Disability Scale (SDS) (Sheehan et al., 1996)."
3,"Working men and women with subthreshold depression were recruited at 13 factories and offices of a large manufacturing company (19,742 employees) in Japan."
0,Thin smears were used to determine the parasite species.
1,"While these data derive from a randomized trial [14], the study design for this analysis was an observational cohort."
0,Frail older patients and their informal caregivers were recruited as participants through these practices.
1,"Women were pooled across trial arms as the experimental product was found to be ineffective against HIV [14], [15] and was not hypothesized to affect fertility."
0,We assessed this enrolment target as feasible after observing there were approximately 508 eligible patients per month based on medical centre data collected from the year prior.
6,"The primary outcome was the rate of post-discharge hospital utilisation, defined as the total number of emergency department (ED) visits and readmissions per subject, within 30 days of their index discharge."
0,Viral replication was visualized by hemagglutination of chicken red blood cells.
6,Any ED visit in which a subject was subsequently admitted to the hospital was only counted as a readmission.
0,"Electrocardiograms were recorded using continuous digital 12-lead Holter devices (model CM 3000-12; GETEMED Medizin und Informationstechnik AG, Teltow, Berlin, Germany) and a modified Einthoven-Goldberger lead system (the Mason-Likar lead system) [20]."
